X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-76.184747654877398,43.051786707114182,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:12:49.000Z,43.0517867071142,-76.1847476548774,STREET REPAIR,DP1             ,2553
-76.137646939705149,43.053306209218334,Northside,    Accessory On,423-25 HAWLEY AVE                                 ,2018-05-24T07:13:33.000Z,43.0533062092183,-76.1376469397052,STREET REPAIR,DP2             ,2554
-76.137784939745785,43.053248209202295,Northside,    Accessory On,419 HAWLEY AVE                                    ,2018-05-24T07:14:01.000Z,43.0532482092023,-76.1377849397458,STREET REPAIR,DP2             ,2555
-76.137887739781078,43.05327570920339,Northside,    Accessory On,419 HAWLEY AVE                                    ,2018-05-24T07:14:49.000Z,43.0532757092034,-76.1378877397811,STREET REPAIR,DP2             ,2556
-76.1380094398246,43.053331409208916,Northside,    Accessory On,415-17 HAWLEY AVE                                 ,2018-05-24T07:16:29.000Z,43.0533314092089,-76.1380094398246,STREET REPAIR,DP2             ,2557
-76.184505154778421,43.051505407071886,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:18:15.000Z,43.0515054070719,-76.1845051547784,STREET REPAIR,DP1             ,2558
-76.138129239865009,43.053352209208114,Northside,    Accessory On,413 HAWLEY AVE                                    ,2018-05-24T07:18:26.000Z,43.0533522092081,-76.138129239865,STREET REPAIR,DP2             ,2559
-76.184512454783402,43.051541107078172,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:19:02.000Z,43.0515411070782,-76.1845124547834,STREET REPAIR,DP1             ,2560
-76.138263439904165,43.053291609191788,Northside,    Accessory On,411 HAWLEY AVE                                    ,2018-05-24T07:19:13.000Z,43.0532916091918,-76.1382634399042,STREET REPAIR,DP2             ,2561
-76.18457845481197,43.051640607093873,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:19:46.000Z,43.0516406070939,-76.184578454812,STREET REPAIR,DP1             ,2562
-76.138318239923549,43.053313409193649,Northside,    Accessory On,411 HAWLEY AVE                                    ,2018-05-24T07:19:53.000Z,43.0533134091937,-76.1383182399235,STREET REPAIR,DP2             ,2563
-76.138428739962151,43.053351709196406,Northside,    Accessory On,407-09 HAWLEY AVE                                 ,2018-05-24T07:20:21.000Z,43.0533517091964,-76.1384287399622,STREET REPAIR,DP2             ,2564
-76.184660154843556,43.051711207103715,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:20:29.000Z,43.0517112071037,-76.1846601548436,STREET REPAIR,DP1             ,2565
-76.138473739973705,43.053309209186843,Northside,    Accessory On,407-09 HAWLEY AVE                                 ,2018-05-24T07:20:34.000Z,43.0533092091869,-76.1384737399737,STREET REPAIR,DP2             ,2566
-76.184645254842977,43.051769707115021,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:21:17.000Z,43.051769707115,-76.184645254843,STREET REPAIR,DP1             ,2567
-76.138712440050867,43.053305209176905,Northside,    Accessory On,405 HAWLEY AVE & GERTRUDE ST                      ,2018-05-24T07:21:39.000Z,43.0533052091769,-76.1387124400509,STREET REPAIR,DP2             ,2568
-76.138671240036743,43.053294909176607,Northside,    Accessory On,405 HAWLEY AVE & GERTRUDE ST                      ,2018-05-24T07:22:06.000Z,43.0532949091766,-76.1386712400367,STREET REPAIR,DP2             ,2569
-76.139040140157988,43.053316909166369,Northside,    Accessory On,101-03 GERTRUDE ST & HOWARD ST                    ,2018-05-24T07:23:21.000Z,43.0533169091664,-76.139040140158,STREET REPAIR,DP2             ,2570
-76.184669654851461,43.051777607115532,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:23:38.000Z,43.0517776071155,-76.1846696548515,STREET REPAIR,DP1             ,2571
-76.139134440186652,43.053289609157709,Northside,    Accessory On,101-03 GERTRUDE ST & HOWARD ST                    ,2018-05-24T07:24:08.000Z,43.0532896091577,-76.1391344401867,STREET REPAIR,DP2             ,2572
-76.184679254854942,43.05178290711612,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:24:11.000Z,43.0517829071161,-76.1846792548549,STREET REPAIR,DP1             ,2573
-76.18470265486485,43.051814907121084,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:24:43.000Z,43.0518149071211,-76.1847026548649,STREET REPAIR,DP1             ,2574
-76.184714654867904,43.051803207118489,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:25:25.000Z,43.0518032071185,-76.1847146548679,STREET REPAIR,DP1             ,2575
-76.139042940169958,43.053469909194362,Northside,    Accessory On,101-03 GERTRUDE ST & HOWARD ST                    ,2018-05-24T07:25:54.000Z,43.0534699091944,-76.13904294017,STREET REPAIR,DP2             ,2576
-76.184756454883967,43.051838407123313,Westside,    Accessory On,210 HAMILTON ST TO GENESEE ST                     ,2018-05-24T07:26:04.000Z,43.0518384071233,-76.184756454884,STREET REPAIR,DP1             ,2577
-76.139054140173798,43.053473209194557,Northside,    Accessory On,101-03 GERTRUDE ST & HOWARD ST                    ,2018-05-24T07:26:22.000Z,43.0534732091946,-76.1390541401738,STREET REPAIR,DP2             ,2578
-76.138966440144145,43.053456609194868,Northside,    Accessory On,101-03 GERTRUDE ST & HOWARD ST                    ,2018-05-24T07:26:56.000Z,43.0534566091949,-76.1389664401442,STREET REPAIR,DP2             ,2579
-76.184948254963672,43.05208090716043,Westside,    Accessory On,1524 GENESEE ST W & LOWELL AVE                    ,2018-05-24T07:27:46.000Z,43.0520809071604,-76.1849482549637,STREET REPAIR,DP1             ,2580
-76.138822440099062,43.053479209204617,Northside,    Accessory On,405 HAWLEY AVE & GERTRUDE ST                      ,2018-05-24T07:29:14.000Z,43.0534792092046,-76.1388224400991,STREET REPAIR,DP2             ,2581
-76.184904754956492,43.052176607179696,Westside,    Accessory On,1524 GENESEE ST W & LOWELL AVE                    ,2018-05-24T07:29:41.000Z,43.0521766071797,-76.1849047549565,STREET REPAIR,DP1             ,2582
-76.138844440105046,43.053463409200859,Northside,    Accessory On,405 HAWLEY AVE & GERTRUDE ST                      ,2018-05-24T07:30:34.000Z,43.0534634092009,-76.1388444401051,STREET REPAIR,DP2             ,2583
-76.138708640068145,43.05356260922435,Northside,    Accessory On,110 GERTRUDE ST                                   ,2018-05-24T07:31:43.000Z,43.0535626092244,-76.1387086400681,STREET REPAIR,DP2             ,2584
-76.138596640036354,43.053625609240257,Northside,    Accessory On,110 GERTRUDE ST                                   ,2018-05-24T07:32:53.000Z,43.0536256092403,-76.1385966400363,STREET REPAIR,DP2             ,2585
-76.138571440030844,43.053662609248015,Northside,    Accessory On,110 GERTRUDE ST                                   ,2018-05-24T07:33:19.000Z,43.053662609248,-76.1385714400308,STREET REPAIR,DP2             ,2586
-76.11028143174957,43.066163712639501,Eastwood,    Accessory On,180 WOODBINE AVE & NORTHCILFF                     ,2018-05-24T07:45:17.000Z,43.0661637126395,-76.1102814317496,STREET REPAIR,DP2             ,2587
-76.110437131798406,43.066140212629165,Eastwood,    Accessory On,180 WOODBINE AVE & NORTHCILFF                     ,2018-05-24T07:45:50.000Z,43.0661402126292,-76.1104371317984,STREET REPAIR,DP2             ,2588
-76.186597955738222,43.055399707706115,Westside,    Accessory On,1515 ERIE BLVD W & HARBOR ST &                    ,2018-05-24T09:50:32.000Z,43.0553997077061,-76.1865979557382,STREET REPAIR,DP1             ,2589
-76.165249145827119,43.013931400911467,Southside,    Accessory On,2308-10 SOUTH AVE                                 ,2018-05-24T09:51:02.000Z,43.0139314009115,-76.1652491458271,STREET REPAIR,DP2             ,2590
-76.186550155722969,43.05540290770854,Westside,    Accessory On,1515 ERIE BLVD W & HARBOR ST &                    ,2018-05-24T09:51:54.000Z,43.0554029077085,-76.186550155723,STREET REPAIR,DP1             ,2591
-76.186691255776722,43.055513607723427,Westside,    Accessory On,1515 ERIE BLVD W & HARBOR ST &                    ,2018-05-24T09:53:55.000Z,43.0555136077234,-76.1866912557767,STREET REPAIR,DP1             ,2592
-76.165095445794478,43.014171100961477,Southside,    Accessory On,2308-10 SOUTH AVE                                 ,2018-05-24T09:54:49.000Z,43.0141711009615,-76.1650954457945,STREET REPAIR,DP2             ,2593
-76.186690655777696,43.05552990772641,Westside,    Accessory On,1515 ERIE BLVD W & HARBOR ST &                    ,2018-05-24T09:55:00.000Z,43.0555299077264,-76.1866906557777,STREET REPAIR,DP1             ,2594
-76.165038945775024,43.014155400960803,Southside,    Accessory On,2308-10 SOUTH AVE                                 ,2018-05-24T09:56:44.000Z,43.0141554009608,-76.165038945775,STREET REPAIR,DP2             ,2595
-76.187019655880974,43.055482107704883,Westside,    Accessory On,1965 FAYETTE ST W & ST MARKS A                    ,2018-05-24T09:57:21.000Z,43.0554821077049,-76.187019655881,STREET REPAIR,DP1             ,2596
-76.18728845596435,43.055428707684669,Westside,    Accessory On,101 HARBOR ST & ST MARK AVE                       ,2018-05-24T10:01:41.000Z,43.0554287076847,-76.1872884559643,STREET REPAIR,DP1             ,2597
-76.187330255977997,43.055430207683322,Westside,    Accessory On,101 HARBOR ST & ST MARK AVE                       ,2018-05-24T10:02:40.000Z,43.0554302076833,-76.187330255978,STREET REPAIR,DP1             ,2598
-76.187563156051539,43.055402107669103,Westside,    Accessory On,101 HARBOR ST & ST MARK AVE                       ,2018-05-24T10:04:28.000Z,43.0554021076691,-76.1875631560515,STREET REPAIR,DP1             ,2599
-76.187586756058082,43.055386607665376,Westside,    Accessory On,101 HARBOR ST & ST MARK AVE                       ,2018-05-24T10:05:06.000Z,43.0553866076654,-76.1875867560581,STREET REPAIR,DP1             ,2600
-76.187841756138496,43.055354907649622,Westside,    Accessory On,125 HARBOR ST                                     ,2018-05-24T10:06:01.000Z,43.0553549076496,-76.1878417561385,STREET REPAIR,DP1             ,2601
-76.188984456504755,43.055293207593976,Westside,    Accessory On,701 EMERSON AVE                                   ,2018-05-24T10:10:10.000Z,43.055293207594,-76.1889844565048,STREET REPAIR,DP1             ,2602
-76.18906815653618,43.05535220760158,Westside,    Accessory On,701 EMERSON AVE                                   ,2018-05-24T10:11:54.000Z,43.0553522076016,-76.1890681565362,STREET REPAIR,DP1             ,2603
-76.189116756555876,43.055406607609662,Westside,    Accessory On,701 EMERSON AVE                                   ,2018-05-24T10:12:22.000Z,43.0554066076097,-76.1891167565559,STREET REPAIR,DP1             ,2604
-76.189109456552501,43.055392607607352,Westside,    Accessory On,701 EMERSON AVE                                   ,2018-05-24T10:14:14.000Z,43.0553926076074,-76.1891094565525,STREET REPAIR,DP1             ,2605
-76.189102156552863,43.055430607614653,Westside,    Accessory On,701 EMERSON AVE                                   ,2018-05-24T10:18:20.000Z,43.0554306076147,-76.1891021565529,STREET REPAIR,DP1             ,2606
-76.185187453150292,43.025837602328401,Southside,    Accessory On,1414 GLENWOOD AVE & VELASKO RD                    ,2018-05-24T11:26:14.000Z,43.0258376023284,-76.1851874531503,STREET REPAIR,DP1             ,2607
-76.185167953145367,43.025857402332782,Southside,    Accessory On,1414 GLENWOOD AVE & VELASKO RD                    ,2018-05-24T11:29:38.000Z,43.0258574023328,-76.1851679531454,STREET REPAIR,DP1             ,2608
-76.185154153139933,43.025843902330834,Southside,    Accessory On,1414 GLENWOOD AVE & VELASKO RD                    ,2018-05-24T11:30:04.000Z,43.0258439023308,-76.1851541531399,STREET REPAIR,DP1             ,2609
-76.192918257990968,43.058204407976071,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:27:19.000Z,43.0582044079761,-76.192918257991,STREET REPAIR,DP1             ,2610
-76.192965458004522,43.058179607969649,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:28:23.000Z,43.0581796079696,-76.1929654580045,STREET REPAIR,DP1             ,2611
-76.192992258009923,43.058134207960286,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:28:56.000Z,43.0581342079603,-76.1929922580099,STREET REPAIR,DP1             ,2612
-76.192994458010986,43.05813920796114,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:29:40.000Z,43.0581392079611,-76.192994458011,STREET REPAIR,DP1             ,2613
-76.193020658020572,43.058154207962851,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:30:18.000Z,43.0581542079629,-76.1930206580206,STREET REPAIR,DP1             ,2614
-76.193015458019602,43.058164207964921,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:30:49.000Z,43.0581642079649,-76.1930154580196,STREET REPAIR,DP1             ,2615
-76.193021258020678,43.058152707962549,Westside,    Accessory On,869 EMERSON AVE                                   ,2018-05-25T05:31:30.000Z,43.0581527079626,-76.1930212580207,STREET REPAIR,DP1             ,2616
-76.15487224588226,43.061466710050468,Northside,    Accessory On,109 CATAWBA ST                                    ,2018-05-06T04:56:13.000Z,43.0614667100505,-76.1548722458823,STREET REPAIR,DP2             ,2617
-76.147639240484978,43.019073602538683,Southside,    Accessory On,250-52 LAFAYETTE AVE W                            ,2018-05-23T04:54:17.000Z,43.0190736025387,-76.147639240485,STREET REPAIR,DP2             ,2618
-76.148916440277262,43.010416200896962,Valley,    Accessory On,150 PIERCE ST & BALLANTYNE RD                     ,2018-05-21T05:37:22.000Z,43.010416200897,-76.1489164402773,STREET REPAIR,DP2             ,2619
-76.136355739327328,43.053878209373408,Northside,    Accessory On,308-18 CROUSE AVE N & LODI ST                     ,2018-05-16T10:15:01.000Z,43.0538782093734,-76.1363557393273,STREET REPAIR,DP1             ,2620
-76.136348139319949,43.053809209360992,Northside,    Accessory On,308-18 CROUSE AVE N & LODI ST                     ,2018-05-16T10:16:11.000Z,43.053809209361,-76.1363481393199,STREET REPAIR,DP1             ,2621
-76.136329439309179,43.053743909349734,Northside,    Accessory On,308-18 CROUSE AVE N & LODI ST                     ,2018-05-16T10:18:54.000Z,43.0537439093497,-76.1363294393092,STREET REPAIR,DP1             ,2622
-76.136328639313106,43.053802209360533,Northside,    Accessory On,308-18 CROUSE AVE N & LODI ST                     ,2018-05-16T10:19:29.000Z,43.0538022093605,-76.1363286393131,STREET REPAIR,DP1             ,2623
-76.136385239323644,43.053693409338308,Northside,    Accessory On,308-18 CROUSE AVE N & LODI ST                     ,2018-05-16T10:20:26.000Z,43.0536934093383,-76.1363852393236,STREET REPAIR,DP1             ,2624
-76.136335139307519,43.053695609340643,Northside,    Accessory On,308-18 CROUSE AVE N & LODI ST                     ,2018-05-16T10:21:07.000Z,43.0536956093406,-76.1363351393075,STREET REPAIR,DP1             ,2625
-76.136439239262458,43.052599609135221,Northside,    Accessory On,223 CROUSE AVE N                                  ,2018-05-16T10:48:00.000Z,43.0525996091352,-76.1364392392624,STREET REPAIR,DP1             ,2626
-76.136442439262296,43.052583209132109,Northside,    Accessory On,223 CROUSE AVE N                                  ,2018-05-16T10:48:48.000Z,43.0525832091321,-76.1364424392623,STREET REPAIR,DP1             ,2627
-76.136453939258473,43.052478109112336,Northside,    Accessory On,207-09 CROUSE AVE N                               ,2018-05-16T10:50:49.000Z,43.0524781091123,-76.1364539392585,STREET REPAIR,DP1             ,2628
-76.136459939260448,43.0524786091122,Northside,    Accessory On,207-09 CROUSE AVE N                               ,2018-05-16T10:51:41.000Z,43.0524786091122,-76.1364599392604,STREET REPAIR,DP1             ,2629
-76.136402939207002,43.051993109025197,Northside,    Accessory On,546-48 BURNET AVE & CROUSE AVE N                  ,2018-05-16T10:54:53.000Z,43.0519931090252,-76.136402939207,STREET REPAIR,DP1             ,2630
-76.137478737050628,43.017145102577061,Eastside,    Accessory On,414 BRIGHTON AVE E                                ,2018-05-16T11:42:00.000Z,43.0171451025771,-76.1374787370506,STREET REPAIR,DP1             ,2631
-76.169377650934535,43.066259610368583,Lakefront,    Accessory On,574 SOLAR ST SYRACUSE 13204                       ,2018-05-17T06:04:19.000Z,43.0662596103686,-76.1693776509345,STREET REPAIR,DP1             ,2632
-76.169355150925909,43.066241410366111,Lakefront,    Accessory On,574 SOLAR ST SYRACUSE 13204                       ,2018-05-17T06:04:44.000Z,43.0662414103661,-76.1693551509259,STREET REPAIR,DP1             ,2633
-76.1693714509329,43.066264910369775,Lakefront,    Accessory On,574 SOLAR ST SYRACUSE 13204                       ,2018-05-17T06:05:11.000Z,43.0662649103698,-76.1693714509329,STREET REPAIR,DP1             ,2634
-76.169383450935428,43.066245910365836,Lakefront,    Accessory On,574 SOLAR ST SYRACUSE 13204                       ,2018-05-17T06:05:49.000Z,43.0662459103658,-76.1693834509354,STREET REPAIR,DP1             ,2635
-76.169378450935341,43.066267210369929,Lakefront,    Accessory On,574 SOLAR ST SYRACUSE 13204                       ,2018-05-17T06:06:52.000Z,43.0662672103699,-76.1693784509354,STREET REPAIR,DP1             ,2636
-76.143599142459507,43.064732711087082,Northside,    Accessory On,1017 BUTTERNUT ST                                 ,2018-05-17T06:51:20.000Z,43.0647327110871,-76.1435991424595,STREET REPAIR,DP1             ,2637
-76.133903240203182,43.077089613732063,Northside,    Accessory On,307 WAINWRIGHT AVE & ACADIA A                     ,2018-05-17T07:07:08.000Z,43.0770896137321,-76.1339032402032,STREET REPAIR,DP1             ,2638
-76.133971140224418,43.077078613727394,Northside,    Accessory On,402 PLEASANTVIEW AVE & ACADIA                     ,2018-05-17T07:11:37.000Z,43.0770786137274,-76.1339711402244,STREET REPAIR,DP1             ,2639
-76.142622141247756,43.052308908842463,Northside,    Accessory On,319 BURNET AVE                                    ,2018-05-17T09:52:37.000Z,43.0523089088425,-76.1426221412478,STREET REPAIR,DP1             ,2640
-76.113102932055696,43.057689710973477,Eastwood,    Accessory On,529-33 HICKOK AVE                                 ,2018-05-17T10:09:12.000Z,43.0576897109735,-76.1131029320557,STREET REPAIR,DP1             ,2641
-76.113134432069941,43.057746110982563,Eastwood,    Accessory On,529-33 HICKOK AVE                                 ,2018-05-17T10:09:49.000Z,43.0577461109826,-76.11313443207,STREET REPAIR,DP1             ,2642
-76.113140232074912,43.057788610990194,Eastwood,    Accessory On,529-33 HICKOK AVE                                 ,2018-05-17T10:10:13.000Z,43.0577886109902,-76.1131402320749,STREET REPAIR,DP1             ,2643
-76.113142932068172,43.057682910970655,Eastwood,    Accessory On,529-33 HICKOK AVE                                 ,2018-05-17T10:11:01.000Z,43.0576829109707,-76.1131429320682,STREET REPAIR,DP1             ,2644
-76.113104632054615,43.057667110969248,Eastwood,    Accessory On,529-33 HICKOK AVE                                 ,2018-05-17T10:11:38.000Z,43.0576671109693,-76.1131046320546,STREET REPAIR,DP1             ,2645
-76.115681933536194,43.066633712516939,Eastwood,    Accessory On,130 SHOTWELL PK                                   ,2018-05-17T10:17:48.000Z,43.0666337125169,-76.1156819335362,STREET REPAIR,DP1             ,2646
-76.115229433248942,43.064682612176014,Eastwood,    Accessory On,191 SHOTWELL PK                                   ,2018-05-17T10:22:10.000Z,43.064682612176,-76.1152294332489,STREET REPAIR,DP1             ,2647
-76.115190133235771,43.064676712176471,Eastwood,    Accessory On,191 SHOTWELL PK                                   ,2018-05-17T10:23:58.000Z,43.0646767121765,-76.1151901332358,STREET REPAIR,DP1             ,2648
-76.115521933320366,43.064356412104779,Eastwood,    Accessory On,200-02 SHOTWELL PK & MELROSE AVE                  ,2018-05-17T10:27:49.000Z,43.0643564121048,-76.1155219333204,STREET REPAIR,DP1             ,2649
-76.115516133318309,43.064353712104499,Eastwood,    Accessory On,200-02 SHOTWELL PK & MELROSE AVE                  ,2018-05-17T10:30:16.000Z,43.0643537121045,-76.1155161333183,STREET REPAIR,DP1             ,2650
-76.115485933306587,43.0643272121008,Eastwood,    Accessory On,200-02 SHOTWELL PK & MELROSE AVE                  ,2018-05-17T10:31:18.000Z,43.0643272121008,-76.1154859333066,STREET REPAIR,DP1             ,2651
-76.112367932282822,43.064163112191245,Eastwood,    Accessory On,260 STAFFORD AVE                                  ,2018-05-17T10:39:06.000Z,43.0641631121913,-76.1123679322828,STREET REPAIR,DP1             ,2652
-76.112301232261785,43.064171612195402,Eastwood,    Accessory On,265-67 STAFFORD AVE                               ,2018-05-17T10:41:59.000Z,43.0641716121954,-76.1123012322618,STREET REPAIR,DP1             ,2653
-76.112296732253924,43.064082912179281,Eastwood,    Accessory On,265-67 STAFFORD AVE                               ,2018-05-17T10:42:51.000Z,43.0640829121793,-76.1122967322539,STREET REPAIR,DP1             ,2654
-76.112304632232053,43.063743212116556,Eastwood,    Accessory On,271 STAFFORD AVE & GLENCOVE R                     ,2018-05-17T10:44:29.000Z,43.0637432121166,-76.1123046322321,STREET REPAIR,DP1             ,2655
-76.11235993224507,43.063674412101776,Eastwood,    Accessory On,300 STAFFORD AVE & GLENCOVE R                     ,2018-05-17T10:45:17.000Z,43.0636744121018,-76.1123599322451,STREET REPAIR,DP1             ,2656
-76.112285732221181,43.063677112105182,Eastwood,    Accessory On,271 STAFFORD AVE & GLENCOVE R                     ,2018-05-17T10:45:54.000Z,43.0636771121052,-76.1122857322212,STREET REPAIR,DP1             ,2657
-76.112308432218143,43.063532712077752,Eastwood,    Accessory On,300 STAFFORD AVE & GLENCOVE R                     ,2018-05-17T10:46:56.000Z,43.0635327120778,-76.1123084322181,STREET REPAIR,DP1             ,2658
-76.1122611321981,43.063467112067528,Eastwood,    Accessory On,305 STAFFORD AVE                                  ,2018-05-17T10:48:10.000Z,43.0634671120675,-76.1122611321981,STREET REPAIR,DP1             ,2659
-76.112252632158402,43.06295391197358,Eastwood,    Accessory On,324 STAFFORD AVE                                  ,2018-05-17T10:50:37.000Z,43.0629539119736,-76.1122526321584,STREET REPAIR,DP1             ,2660
-76.112184732103827,43.062501611893104,Eastwood,    Accessory On,340 STAFFORD AVE                                  ,2018-05-17T10:52:01.000Z,43.0625016118931,-76.1121847321038,STREET REPAIR,DP1             ,2661
-76.112169232094459,43.062441611882683,Eastwood,    Accessory On,341 STAFFORD AVE                                  ,2018-05-17T10:53:53.000Z,43.0624416118827,-76.1121692320944,STREET REPAIR,DP1             ,2662
-76.112059231975834,43.061288711675104,Eastwood,    Accessory On,401 STAFFORD AVE & SUNNYCREST                     ,2018-05-17T11:00:57.000Z,43.0612887116751,-76.1120592319758,STREET REPAIR,DP1             ,2663
-76.112067431929304,43.06060461154911,Eastwood,    Accessory On,424 STAFFORD AVE                                  ,2018-05-17T11:04:46.000Z,43.0606046115491,-76.1120674319293,STREET REPAIR,DP1             ,2664
-76.111956431868705,43.060263111490634,Eastwood,    Accessory On,441 STAFFORD AVE                                  ,2018-05-17T11:07:38.000Z,43.0602631114906,-76.1119564318687,STREET REPAIR,DP1             ,2665
-76.111945131863621,43.060243611487486,Eastwood,    Accessory On,441 STAFFORD AVE                                  ,2018-05-17T11:10:39.000Z,43.0602436114875,-76.1119451318636,STREET REPAIR,DP1             ,2666
-76.111850131725475,43.058752111217146,Eastwood,    Accessory On,500 STAFFORD AVE & CALEB AVE                      ,2018-05-17T11:16:15.000Z,43.0587521112171,-76.1118501317255,STREET REPAIR,DP1             ,2667
-76.111713231552599,43.056966110894223,Eastwood,    Accessory On,1723 BURNET AVE & STAFFORD AVE                    ,2018-05-17T11:23:17.000Z,43.0569661108942,-76.1117132315526,STREET REPAIR,DP1             ,2668
-76.147609244960421,43.081373113987603,Northside,    Accessory On,350 LOMA AVE & CADILLAC ST                        ,2018-05-18T05:21:41.000Z,43.0813731139876,-76.1476092449604,STREET REPAIR,DP2             ,2669
-76.164511749696715,43.070988711425677,Northside,    Accessory On,301 WOLF ST & PARK ST                             ,2018-05-18T10:04:01.000Z,43.0709887114257,-76.1645117496967,STREET REPAIR,DP2             ,2670
-76.164505949692895,43.070961711420942,Northside,    Accessory On,301 WOLF ST & PARK ST                             ,2018-05-18T10:05:49.000Z,43.0709617114209,-76.1645059496929,STREET REPAIR,DP2             ,2671
-76.164507249692704,43.070953611419412,Northside,    Accessory On,301 WOLF ST & PARK ST                             ,2018-05-18T10:06:55.000Z,43.0709536114194,-76.1645072496927,STREET REPAIR,DP2             ,2672
-76.150588644046238,43.055274409078834,Northside,    Accessory On,503 STATE ST N                                    ,2018-05-18T10:40:43.000Z,43.0552744090788,-76.1505886440462,STREET REPAIR,DP2             ,2673
-76.149995442592598,43.03775520588232,Southside,    Accessory On,980-82 SALINA ST S                                ,2018-05-21T04:45:09.000Z,43.0377552058823,-76.1499954425926,STREET REPAIR,DP2             ,2674
-76.15309224318878,43.032077204718696,Southside,    Accessory On,366 CORTLAND AVE & CASTLE ST                      ,2018-05-21T04:49:50.000Z,43.0320772047187,-76.1530922431888,STREET REPAIR,DP2             ,2675
-76.153255243233744,43.031967404692189,Southside,    Accessory On,366 CORTLAND AVE & CASTLE ST                      ,2018-05-21T04:52:58.000Z,43.0319674046922,-76.1532552432338,STREET REPAIR,DP2             ,2676
-76.1451441393708,43.014830601854861,Southside,    Accessory On,1130 CANNON ST                                    ,2018-05-21T05:05:14.000Z,43.0148306018549,-76.1451441393708,STREET REPAIR,DP2             ,2677
-76.14515293936978,43.014776601844567,Southside,    Accessory On,1134-36 CANNON ST                                 ,2018-05-21T05:06:33.000Z,43.0147766018446,-76.1451529393698,STREET REPAIR,DP2             ,2678
-76.145124639354705,43.014694601830605,Southside,    Accessory On,1140 CANNON ST                                    ,2018-05-21T05:08:00.000Z,43.0146946018306,-76.1451246393547,STREET REPAIR,DP2             ,2679
-76.145155139363723,43.014682601827204,Southside,    Accessory On,1140 CANNON ST                                    ,2018-05-21T05:08:40.000Z,43.0146826018272,-76.1451551393637,STREET REPAIR,DP2             ,2680
-76.14516523936706,43.014683701827018,Southside,    Accessory On,1140 CANNON ST                                    ,2018-05-21T05:09:14.000Z,43.014683701827,-76.1451652393671,STREET REPAIR,DP2             ,2681
-76.145172939362354,43.014582901808176,Southside,    Accessory On,1144-46 CANNON ST                                 ,2018-05-21T05:11:46.000Z,43.0145829018082,-76.1451729393623,STREET REPAIR,DP2             ,2682
-76.145130939339879,43.014460101787229,Southside,    Accessory On,1148-50 CANNON ST                                 ,2018-05-21T05:12:51.000Z,43.0144601017872,-76.1451309393399,STREET REPAIR,DP2             ,2683
-76.161869748412457,43.065068210440806,Lakefront,    Accessory On,998 CLINTON ST N                                  ,2018-05-21T05:14:48.000Z,43.0650682104408,-76.1618697484125,STREET REPAIR,DP1             ,2684
-76.161464448266685,43.064870210420167,Lakefront,    Accessory On,936 CLINTON ST N TO OSWEGO BL                     ,2018-05-21T05:16:35.000Z,43.0648702104202,-76.1614644482667,STREET REPAIR,DP1             ,2685
-76.161167148159777,43.064725710405135,Lakefront,    Accessory On,936 CLINTON ST N TO OSWEGO BL                     ,2018-05-21T05:18:05.000Z,43.0647257104051,-76.1611671481598,STREET REPAIR,DP1             ,2686
-76.161014648105294,43.064656110398261,Lakefront,    Accessory On,936 CLINTON ST N TO OSWEGO BL                     ,2018-05-21T05:19:02.000Z,43.0646561103983,-76.1610146481053,STREET REPAIR,DP1             ,2687
-76.160950948083098,43.064635210396894,Lakefront,    Accessory On,936 CLINTON ST N TO OSWEGO BL                     ,2018-05-21T05:19:55.000Z,43.0646352103969,-76.1609509480831,STREET REPAIR,DP1             ,2688
-76.16094544808044,43.064622910394831,Lakefront,    Accessory On,936 CLINTON ST N TO OSWEGO BL                     ,2018-05-21T05:20:45.000Z,43.0646229103948,-76.1609454480804,STREET REPAIR,DP1             ,2689
-76.149969240619285,43.010423900857639,Valley,    Accessory On,617 BALLANTYNE RD                                 ,2018-05-21T05:20:50.000Z,43.0104239008576,-76.1499692406193,STREET REPAIR,DP2             ,2690
